"id";"mass..g.";"year";"reclat";"reclong"
20995;1047;1997;-84;168
20996;4309;1997;-84;168
20997;6417;1997;-84;168
20998;1898;1997;-84;168
20999;1057;1997;-84;168
21000;12061;1997;-84;168
21001;6367;1997;-84;168
21002;6407;1997;-84;168
21003;6407;1997;-84;168
21004;3890;1997;-84;168
21005;11481;1997;-84;168
21006;9104;1997;-84;168
21007;5999;1997;-84;168
21008;5879;1997;-84;168
21009;11267;1997;-84;168
21010;7332;1997;-84;168
21011;12433;1997;-84;168
21012;11256;1997;-84;168
21013;5538;1997;-84;168
21014;7510;1997;-84;168
21015;12263;1997;-84;168
21016;10753;1997;-84;168
21017;4685;1997;-84;168
21018;1187;1997;-84;168
21019;6407;1997;-84;168
21020;7829;1997;-84;168
21021;4887;1997;-84;168
21022;9044;1997;-84;168
21023;6397;1997;-84;168
21024;6387;1997;-84;168
21025;2974;1997;-84;168
21026;6892;1997;-84;168
21027;6892;1997;-84;168
21028;6387;1997;-84;168
21029;6387;1997;-84;168
21030;9560;1997;-84;168
21031;3367;1997;-84;168
21032;3495;1997;-84;168
21033;3672;1997;-84;168
21034;6665;1997;-84;168
21035;11481;1997;-84;168
21036;10908;1997;-84;168
21037;3069;1997;-84;168
21038;12137;1997;-84;168
21039;9959;1997;-84;168
21040;1130;1997;-84;168
21041;2519;1997;-84;168
21042;2519;1997;-84;168
21043;96;1997;-84;168
21044;7870;1997;-84;168
21045;7850;1997;-84;168
21046;8767;1997;-84;168
21047;2103;1997;-84;168
21048;5567;1997;-84;168
21049;8706;1997;-84;168
21050;6018;1997;-84;168
21051;4423;1997;-84;168
21052;3322;1997;-84;168
21053;3513;1997;-84;168
21054;5185;1997;-84;168
21055;8047;1997;-84;168
21056;10698;1997;-84;168
21057;4391;1997;-84;168
21058;11519;1997;-84;168
21059;1110;1997;-84;168
21060;12098;1997;-84;168
21061;8980;1997;-84;168
21062;7337;1997;-84;168
21063;6493;1997;-84;168
21064;5737;1997;-84;168
21065;12137;1997;-84;168
21066;6622;1997;-84;168
21067;10851;1997;-84;168
21068;1791;1997;-84;168
21069;2783;1997;-84;168
21070;4847;1997;-84;168
21071;7406;1997;-84;168
21072;5081;1997;-84;168
21073;4329;1997;-84;168
21074;7798;1997;-84;168
21075;12077;1997;-84;168
21076;4654;1997;-84;168
21077;4381;1997;-84;168
21078;4391;1997;-84;168
21079;2539;1997;-84;168
21080;1617;1997;-84;168
21081;9006;1997;-84;168
21082;1130;1997;-84;168
21083;3890;1997;-84;168
21084;3890;1997;-84;168
21085;9909;1997;-84;168
21086;10009;1997;-84;168
21087;4370;1997;-84;168
21088;4370;1997;-84;168
21089;9909;1997;-84;168
21090;1080;1997;-84;168
21091;6429;1997;-84;168
21092;10763;1997;-84;168
21093;1260;1997;-84;168
21094;2539;1997;-84;168
21095;1069;1997;-84;168
21096;2453;1997;-84;168
21097;2758;1997;-84;168
21098;9555;1997;-84;168
21099;12128;1997;-84;168
21100;4360;1997;-84;168
21101;1069;1997;-84;168
21102;6429;1997;-84;168
21103;9018;1997;-84;168
21104;9018;1997;-84;168
21105;1260;1997;-84;168
21106;8835;1997;-84;168
21107;5980;1997;-84;168
21108;3750;1997;-84;168
21109;3716;1997;-84;168
21110;2202;1997;-84;168
21111;9970;1997;-84;168
21112;9995;1997;-84;168
21113;6407;1997;-84;168
21114;2191;1997;-84;168
21115;1932;1997;-84;168
21116;2261;1997;-84;168
21117;3050;1997;-84;168
21118;3495;1997;-84;168
21119;3029;1997;-84;168
21120;5870;1997;-84;168
21121;9096;1997;-84;168
21122;1130;1997;-84;168
21123;1100;1997;-84;168
21124;10698;1997;-84;168
21125;8035;1997;-84;168
21126;9560;1997;-84;168
21127;6964;1997;-84;168
21128;6377;1997;-84;168
21129;7195;1997;-84;168
21130;7195;1997;-84;168
21131;1100;1997;-84;168
21132;4339;1997;-84;168
21133;6439;1997;-84;168
21134;4468;1997;-84;168
21135;5065;1997;-84;168
21136;10578;1997;-84;168
21137;6974;1997;-84;168
21138;3709;1997;-84;168
21139;4700;1997;-84;168
21140;5582;1997;-84;168
21141;11509;1997;-84;168
21142;1047;1997;-84;168
21143;1047;1997;-84;168
21144;7093;1997;-84;168
21145;9018;1997;-84;168
21146;9474;1997;-84;168
21147;5212;1997;-84;168
21148;4423;1997;-84;168
21149;10009;1997;-84;168
21150;2495;1997;-84;168
21151;12098;1997;-84;168
21152;2453;1997;-84;168
21153;11519;1997;-84;168
21154;6449;1997;-84;168
21155;10753;1997;-84;168
21156;1606;1997;-84;168
21157;9044;1997;-84;168
21158;3890;1997;-84;168
21159;6377;1997;-84;168
21160;6377;1997;-84;168
21161;9995;1997;-84;168
21162;10009;1997;-84;168
21163;10009;1997;-84;168
21164;4391;1997;-84;168
21165;7860;1997;-84;168
21166;7860;1997;-84;168
21167;7809;1997;-84;168
21168;1130;1997;-84;168
21169;9995;1997;-84;168
21170;6387;1997;-84;168
21171;7850;1997;-84;168
21172;5574;1997;-84;168
21173;6397;1997;-84;168
21174;10718;1997;-84;168
21175;10718;1997;-84;168
21176;3322;1997;-84;168
21177;4339;1997;-84;168
21178;1960;1997;-84;168
21179;5081;1997;-84;168
21180;7613;1997;-84;168
21181;10604;1997;-84;168
21182;5367;1997;-84;168
21183;7819;1997;-84;168
21184;1047;1997;-84;168
21185;2791;1997;-84;168
21186;9503;1997;-84;168
21187;3478;1997;-84;168
21188;1120;1997;-84;168
21189;1120;1997;-84;168
21190;96;1997;-84;168
21191;5396;1997;-84;168
21192;8679;1997;-84;168
21193;11582;1997;-84;168
21194;8249;1997;-84;168
21195;4329;1997;-84;168
21196;4360;1997;-84;168
21197;9060;1997;-84;168
21198;4859;1997;-84;168
21199;2783;1997;-84;168
21200;2214;1997;-84;168
21201;8446;1997;-84;168
21202;7850;1997;-84;168
21203;5879;1997;-84;168
21204;1080;1997;-84;168
21205;4468;1997;-84;168
21206;6439;1997;-84;168
21207;5582;1997;-84;168
21208;11202;1997;-84;168
21209;2844;1997;-84;168
21210;4645;1997;-84;168
21211;11446;1997;-84;168
21212;9044;1997;-84;168
21213;1922;1997;-84;168
21214;5058;1997;-84;168
21215;5418;1997;-84;168
21216;9921;1997;-84;168
21217;9931;1997;-84;168
21218;10564;1997;-84;168
21219;6984;1997;-84;168
21220;6627;1997;-84;168
21221;1120;1997;-84;168
21222;1130;1997;-84;168
21223;1130;1997;-84;168
21224;10684;1997;-84;168
21225;1638;1997;-84;168
21226;1942;1997;-84;168
21295;1793;1997;-84;168
21227;10180;1997;-84;168
21228;4700;1997;-84;168
21229;6367;1997;-84;168
21230;9074;1997;-84;168
21231;6439;1997;-84;168
21232;7819;1997;-84;168
21233;10763;1997;-84;168
21234;10729;1997;-84;168
21235;7870;1997;-84;168
21236;1080;1997;-84;168
21237;1069;1997;-84;168
21238;1912;1997;-84;168
21239;1912;1997;-84;168
21240;1110;1997;-84;168
21241;1110;1997;-84;168
21242;7829;1997;-84;168
21243;7829;1997;-84;168
21244;75;1997;-84;168
21245;8992;1997;-84;168
21246;9970;1997;-84;168
21247;1846;1997;-84;168
21248;1887;1997;-84;168
21249;5198;1997;-84;168
21250;6502;1997;-84;168
21251;1251;1997;-84;168
21252;8125;1997;-84;168
21253;4879;1997;-84;168
21254;12118;1997;-84;168
21255;2087;1997;-84;168
21256;7108;1997;-84;168
21257;9239;1997;-84;168
21258;11298;1997;-84;168
21259;1312;1997;-84;168
21260;11050;1997;-84;168
21261;9708;1997;-84;168
21262;1668;1997;-84;168
21263;7442;1997;-84;168
21264;1110;1997;-84;168
21265;9249;1997;-84;168
21266;3205;1997;-84;168
21267;10804;1997;-84;168
21268;1617;1997;-84;168
21269;7840;1997;-84;168
21270;3011;1997;-84;168
21271;1251;1997;-84;168
21272;1887;1997;-84;168
21273;1187;1997;-84;168
21274;1187;1997;-84;168
21275;10604;1997;-84;168
21276;10604;1997;-84;168
21277;3029;1997;-84;168
21278;6429;1997;-84;168
21279;6367;1997;-84;168
21280;1069;1997;-84;168
21281;7798;1997;-84;168
21282;1960;1997;-84;168
21283;3757;1997;-84;168
21284;3757;1997;-84;168
21285;6439;1997;-84;168
21286;1080;1997;-84;168
21287;1080;1997;-84;168
21288;4349;1997;-84;168
21289;1110;1997;-84;168
21290;10684;1997;-84;168
21291;10684;1997;-84;168
21292;96;1997;-84;168
21293;7332;1997;-84;168
21294;3582;1997;-84;168
21296;10493;1997;-84;168
21297;6665;1997;-84;168
21298;10324;1997;-84;168
21299;5574;1997;-84;168
21300;3061;1997;-84;168
21301;2539;1997;-84;168
21302;2251;1997;-84;168
21303;1771;1997;-84;168
21304;11663;1997;-84;168
21305;8545;1997;-84;168
21306;1992;1997;-84;168
21307;7448;1997;-84;168
21308;11496;1997;-84;168
21309;8330;1997;-84;168
21310;2775;1997;-84;168
21311;11471;1997;-84;168
21312;2233;1997;-84;168
21313;1120;1997;-84;168
21314;5718;1997;-84;168
21315;6397;1997;-84;168
21316;3741;1997;-84;168
21317;4458;1997;-84;168
21318;4458;1997;-84;168
21319;7798;1997;-84;168
21320;6397;1997;-84;168
21321;3504;1997;-84;168
21322;7860;1997;-84;168
21323;4381;1997;-84;168
21324;12500;1997;-84;168
21325;7892;1997;-84;168
21326;12558;1997;-84;168
21327;4887;1997;-84;168
21328;8604;1997;-84;168
21329;5567;1997;-84;168
21330;4677;1997;-84;168
21331;2152;1997;-84;168
21332;6665;1997;-84;168
21333;5709;1997;-84;168
21334;9044;1997;-84;168
21335;9060;1997;-84;168
21336;7840;1997;-84;168
21337;7840;1997;-84;168
21338;75;1997;-84;168
21339;4360;1997;-84;168
21340;6449;1997;-84;168
21341;4349;1997;-84;168
21342;2505;1997;-84;168
21343;2519;1997;-84;168
21344;6377;1997;-84;168
21345;4391;1997;-84;168
21346;1120;1997;-84;168
21347;6449;1997;-84;168
21348;3495;1997;-84;168
21349;3495;1997;-84;168
21350;4309;1997;-84;168
21351;6387;1997;-84;168
21352;4319;1997;-84;168
21353;12077;1997;-84;168
21354;2775;1997;-84;168
21355;1229;1997;-84;168
21356;6632;1997;-84;168
21357;6639;1997;-84;168
21358;7322;1997;-84;168
21359;2811;1997;-84;168
21360;1846;1997;-84;168
21361;8968;1997;-84;168
21362;1100;1997;-84;168
21363;7870;1997;-84;168
21364;6012;1997;-84;168
21365;5885;1997;-84;168
21366;8765;1997;-84;168
21367;4622;1997;-84;168
21368;2758;1997;-84;168
21369;1595;1997;-84;168
21370;3455;1997;-84;168
21371;2119;1997;-84;168
21372;4893;1997;-84;168
21373;7195;1997;-84;168
21374;2828;1997;-84;168
21375;9809;1997;-84;168
21376;4329;1997;-84;168
21377;2243;1997;-84;168
21378;4339;1997;-84;168
21379;9044;1997;-84;168
21380;10009;1997;-84;168
21381;11446;1997;-84;168
21382;1080;1997;-84;168
21383;2549;1997;-84;168
21384;6439;1997;-84;168
21385;6439;1997;-84;168
21386;12118;1997;-84;168
21387;9982;1997;-84;168
21388;1120;1997;-84;168
21389;6417;1997;-84;168
21390;4309;1997;-84;168
21391;1515;1997;-84;168
21392;3545;1997;-84;168
21393;8992;1997;-84;168
21394;9697;1997;-84;168
21395;8244;1997;-84;168
21396;9280;1997;-84;168
21397;4622;1997;-84;168
21398;2519;1997;-84;168
21434;11970;1997;-84;168
21399;9170;1997;-84;168
21400;9959;1997;-84;168
21401;9187;1997;-84;168
21402;6397;1997;-84;168
21403;8835;1997;-84;168
21404;10763;1997;-84;168
21405;4370;1997;-84;168
21406;8114;1997;-84;168
21407;1110;1997;-84;168
21408;1960;1997;-84;168
21409;11509;1997;-84;168
21410;11471;1997;-84;168
21411;6407;1997;-84;168
21412;1120;1997;-84;168
21413;7004;1997;-84;168
21414;3304;1997;-84;168
21415;10936;1997;-84;168
21416;1140;1997;-84;168
21417;4709;1997;-84;168
21418;8980;1997;-84;168
21419;4339;1997;-84;168
21420;7860;1997;-84;168
21421;7860;1997;-84;168
21422;1120;1997;-84;168
21423;7798;1997;-84;168
21424;2765;1997;-84;168
21425;11592;1997;-84;168
21426;11432;1997;-84;168
21427;7528;1997;-84;168
21428;7093;1997;-84;168
21429;8756;1997;-84;168
21430;10516;1997;-84;168
21431;8233;1997;-84;168
21432;11457;1997;-84;168
21433;4458;1997;-84;168
21435;9809;1997;-84;168
21436;11519;1997;-84;168
21437;8706;1997;-84;168
21438;4439;1997;-84;168
21439;3011;1997;-84;168
21440;6632;1997;-84;168
21441;6998;1997;-84;168
21442;12118;1997;-84;168
21443;1120;1997;-84;168
21444;10447;1997;-84;168
21445;9995;1997;-84;168
21446;4654;1997;-84;168
21447;2495;1997;-84;168
21448;12061;1997;-84;168
21449;5035;1997;-84;168
21450;12118;1997;-84;168
21451;6367;1997;-84;168
21452;6112;1997;-84;168
21453;6112;1997;-84;168
21454;4825;1999;-84;168
21455;4235;1999;-84;168
21456;6238;1999;-84;168
21457;4083;1999;-84;168
21458;10272;1999;-84;168
21459;2320;1999;-84;168
21460;4020;1999;-84;168
21461;925;1999;-84;168
21462;483;1999;-84;168
21463;650;1999;-84;168
21464;3904;1999;-84;168
21465;11626;1999;-84;168
21466;9606;1999;-84;168
21467;663;1999;-84;168
21468;3990;1999;-84;168
21469;7788;1999;-84;168
21470;110;1999;-84;168
21471;7129;1999;-84;168
21472;7164;1999;-84;168
21473;7975;1999;-84;168
21474;9469;1999;-84;168
21475;1007;1999;-84;168
21476;3932;1999;-84;168
21477;11076;1999;-84;168
21478;7246;1999;-84;168
21479;6099;1999;-84;168
21480;6540;1999;-84;168
21481;8720;1999;-84;168
21482;11338;1999;-84;168
21483;3657;1999;-84;168
21484;4765;1999;-84;168
21485;3154;1999;-84;168
21486;3866;1999;-84;168
21487;9641;1999;-84;168
21488;8430;1999;-84;168
21489;1339;1999;-84;168
21490;9273;1999;-84;168
21491;5297;1999;-84;168
21492;5297;1999;-84;168
21493;8545;1999;-84;168
21494;8545;1999;-84;168
21495;8348;1999;-84;168
21496;10976;1999;-84;168
21497;10976;1999;-84;168
21498;33;1999;-84;168
21499;54;1999;-84;168
21500;23;1999;-84;168
21501;4339;1999;-84;168
21502;4309;1999;-84;168
21503;1069;1999;-84;168
21504;1069;1999;-84;168
21505;7613;1999;-84;168
21506;9931;1999;-84;168
21507;12088;1999;-84;168
21508;5017;1999;-84;168
21509;5198;1999;-84;168
21510;8670;1999;-84;168
21511;4839;1999;-84;168
21512;4360;1999;-84;168
21513;4360;1999;-84;168
21514;75;1999;-84;168
21515;13;1999;-84;168
21516;13;1999;-84;168
21517;4402;1999;-84;168
21518;4670;1999;-84;168
21519;6417;1999;-84;168
21520;9032;1999;-84;168
21521;4319;1999;-84;168
21522;4319;1999;-84;168
21523;1080;1999;-84;168
21524;1080;1999;-84;168
21525;75;1999;-84;168
21526;4319;1999;-84;168
21527;4319;1999;-84;168
21528;96;1999;-84;168
21529;54;1999;-84;168
21530;1090;1999;-84;168
21531;1578;1999;-84;168
21532;4739;1999;-84;168
21533;3862;1999;-84;168
21534;1658;1999;-84;168
21535;1813;1999;-84;168
21536;1730;1999;-84;168
21537;3373;1999;-84;168
21538;4510;1999;-84;168
21539;12297;1999;-84;168
21540;2337;1999;-84;168
21541;9736;1999;-84;168
21542;5152;1999;-84;168
21543;7173;1999;-84;168
21544;5096;1999;-84;168
21545;6935;1999;-84;168
21546;6841;1999;-84;168
21547;9307;1999;-84;168
21548;154;1999;-84;168
21549;8563;1999;-84;168
21550;11122;1999;-84;168
21551;3375;1999;-84;168
21552;1057;1999;-84;168
21553;2251;1999;-84;168
21554;7840;1999;-84;168
21555;12088;1999;-84;168
21556;1110;1999;-84;168
21557;1080;1999;-84;168
21558;1204;1999;-84;168
21559;1204;1999;-84;168
21560;96;1999;-84;168
21561;1130;1999;-84;168
21562;10729;1999;-84;168
21563;1125;1999;-84;168
21564;5044;1999;-84;168
21565;5044;1999;-84;168
21566;6041;1999;-84;168
21567;1063;1999;-84;168
21568;6514;1999;-84;168
21569;4663;1999;-84;168
21570;12306;1999;-84;168
21571;9575;1999;-84;168
21572;10763;1999;-84;168
21573;4874;1999;-84;168
21574;3765;1999;-84;168
21575;9006;1999;-84;168
21576;5017;1999;-84;168
21577;9423;1999;-84;168
21578;2539;1999;-84;168
21579;11457;1999;-84;168
21580;4458;1999;-84;168
21581;4458;1999;-84;168
21582;2261;1999;-84;168
21583;7860;1999;-84;168
21584;1085;1999;-84;168
21585;8835;1999;-84;168
21586;42;1999;-84;168
21587;4370;1999;-84;168
21588;6407;1999;-84;168
21589;9074;1999;-84;168
21590;9074;1999;-84;168
21591;7809;1999;-84;168
21592;7809;1999;-84;168
21593;6367;1999;-84;168
21594;6367;1999;-84;168
21595;1097;1999;-84;168
21596;4402;1999;-84;168
21597;3890;1999;-84;168
21598;10729;1999;-84;168
21599;9018;1999;-84;168
21600;4700;1999;-84;168
21601;1069;1999;-84;168
21602;48;1999;-84;168
21603;4381;1999;-84;168
21604;2811;1999;-84;168
21605;9809;1999;-84;168
21606;6397;1999;-84;168
21607;4319;1999;-84;168
21608;6112;1999;-84;168
21609;1260;1999;-84;168
21610;6609;1999;-84;168
21611;4339;1999;-84;168
21612;3029;1999;-84;168
21613;6439;1999;-84;168
21614;6439;1999;-84;168
21615;7829;1999;-84;168
21616;7829;1999;-84;168
21617;5418;1999;-84;168
21618;4402;1999;-84;168
21619;1134;1999;-84;168
21620;9909;1999;-84;168
21621;4349;1999;-84;168
21622;5065;1999;-84;168
21623;3716;1999;-84;168
21624;5243;1999;-84;168
21625;7528;1999;-84;168
21626;10226;1999;-84;168
21627;5718;1999;-84;168
21628;8244;1999;-84;168
21629;3724;1999;-84;168
21630;8013;1999;-84;168
21631;9809;1999;-84;168
21632;1109;1999;-84;168
21633;1260;1999;-84;168
21634;1204;1999;-84;168
21635;8968;1999;-84;168
21636;56;1999;-84;168
21637;6429;1999;-84;168
21638;1137;1999;-84;168
21639;1137;1999;-84;168
21640;1108;1999;-84;168
21641;2033;1999;-84;168
21642;1291;1999;-84;168
21643;2444;1999;-84;168
21644;3574;1999;-84;168
21645;4581;1999;-84;168
21646;5139;1999;-84;168
21647;11202;1999;-84;168
21648;5250;1999;-84;168
21649;7235;1999;-84;168
21650;6479;1999;-84;168
21651;1047;1999;-84;168
21652;1047;1999;-84;168
21653;1129;1999;-84;168
21654;3890;1999;-84;168
21655;5574;1999;-84;168
21656;1052;1999;-84;168
21657;1109;1999;-84;168
21658;1109;1999;-84;168
21659;6439;1999;-84;168
21660;1060;1999;-84;168
21661;11481;1999;-84;168
21662;11481;1999;-84;168
21663;11496;1999;-84;168
21664;1053;1999;-84;168
21665;1055;1999;-84;168
21666;1055;1999;-84;168
21667;1133;1999;-84;168
21668;6397;1999;-84;168
21669;6397;1999;-84;168
21670;29;1999;-84;168
21671;3003;1999;-84;168
21672;11519;1999;-84;168
21673;12118;1999;-84;168
21674;12118;1999;-84;168
21675;4319;1999;-84;168
21676;4319;1999;-84;168
21677;37;1999;-84;168
21678;67;1999;-84;168
21679;52;1999;-84;168
21680;52;1999;-84;168
21681;11421;1999;-84;168
21682;1090;1999;-84;168
21683;1090;1999;-84;168
21684;1090;1999;-84;168
21685;4339;1999;-84;168
21686;9909;1999;-84;168
21687;9909;1999;-84;168
21688;4329;1999;-84;168
21689;4339;1999;-84;168
21690;3504;1999;-84;168
21691;2152;1999;-84;168
21692;6377;1999;-84;168
21693;1094;1999;-84;168
21694;9995;1999;-84;168
21695;4654;1999;-84;168
21696;6764;1999;-84;168
21697;7187;1999;-84;168
21698;8114;1999;-84;168
21699;2512;1999;-84;168
21700;1117;1999;-84;168
21701;9921;1999;-84;168
21702;3294;1999;-84;168
21703;3294;1999;-84;168
21704;38;1999;-84;168
21705;31;1999;-84;168
21706;36;1999;-84;168
21707;1041;1999;-84;168
21708;7798;1999;-84;168
21709;1096;1999;-84;168
21710;1056;1999;-84;168
21711;7850;1999;-84;168
21781;10604;1999;-84;168
21712;4381;1999;-84;168
21713;7798;1999;-84;168
21714;6439;1999;-84;168
21715;1280;1999;-84;168
21716;10604;1999;-84;168
21717;79;1999;-84;168
21718;7850;1999;-84;168
21719;1084;1999;-84;168
21720;1104;1999;-84;168
21721;1092;1999;-84;168
21722;1119;1999;-84;168
21723;4370;1999;-84;168
21724;9032;1999;-84;168
21725;1109;1999;-84;168
21726;12137;1999;-84;168
21727;9944;1999;-84;168
21728;1125;1999;-84;168
21729;10775;1999;-84;168
21730;10684;1999;-84;168
21731;10684;1999;-84;168
21732;1088;1999;-84;168
21733;3513;1999;-84;168
21734;4319;1999;-84;168
21735;4381;1999;-84;168
21736;1595;1999;-84;168
21737;1126;1999;-84;168
21738;12088;1999;-84;168
21739;6112;1999;-84;168
21740;4391;1999;-84;168
21741;8980;1999;-84;168
21742;6439;1999;-84;168
21743;1116;1999;-84;168
21744;1116;1999;-84;168
21745;37;1999;-84;168
21746;4370;1999;-84;168
21747;1136;1999;-84;168
21748;1136;1999;-84;168
21749;1116;1999;-84;168
21750;1116;1999;-84;168
21751;1140;1999;-84;168
21752;1140;1999;-84;168
21753;6429;1999;-84;168
21754;6429;1999;-84;168
21755;3287;1999;-84;168
21756;1121;1999;-84;168
21757;2251;1999;-84;168
21758;10729;1999;-84;168
21759;1115;1999;-84;168
21760;5373;1999;-84;168
21761;12504;1999;-84;168
21762;1337;1999;-84;168
21763;1385;1999;-84;168
21764;1324;1999;-84;168
21765;2610;1999;-84;168
21766;1387;1999;-84;168
21767;2652;1999;-84;168
21768;12161;1999;-84;168
21769;11212;1999;-84;168
21770;3322;1999;-84;168
21771;5073;1999;-84;168
21772;7108;1999;-84;168
21773;8604;1999;-84;168
21774;3020;1999;-84;168
21775;9260;1999;-84;168
21776;4685;1999;-84;168
21777;6031;1999;-84;168
21778;5403;1999;-84;168
21779;3741;1999;-84;168
21780;1617;1999;-84;168
21782;11496;1999;-84;168
21783;9921;1999;-84;168
21784;1085;1999;-84;168
21785;1049;1999;-84;168
21786;9982;1999;-84;168
21787;1118;1999;-84;168
21788;1080;1999;-84;168
21789;3261;1999;-84;168
21790;4309;1999;-84;168
21791;6417;1999;-84;168
21792;1110;1999;-84;168
21793;4370;1999;-84;168
21794;1080;1999;-84;168
21795;12107;1999;-84;168
21796;9074;1999;-84;168
21797;6367;1999;-84;168
21798;7829;1999;-84;168
21799;7337;1999;-84;168
21800;5227;1999;-84;168
21801;12260;1999;-84;168
21802;4824;1999;-84;168
21803;5851;1999;-84;168
21804;6754;1999;-84;168
21805;2519;1999;-84;168
21806;5073;1999;-84;168
21807;7210;1999;-84;168
21808;6974;1999;-84;168
21809;10009;1999;-84;168
21810;10009;1999;-84;168
21811;1617;1999;-84;168
21812;4339;1999;-84;168
21813;6429;1999;-84;168
21814;1912;1999;-84;168
21815;1912;1999;-84;168
21816;96;1999;-84;168
21817;4339;1999;-84;168
21818;4339;1999;-84;168
21819;7860;1999;-84;168
21820;6417;1999;-84;168
21821;6377;1999;-84;168
21822;7850;1999;-84;168
21823;7850;1999;-84;168
21824;65;1999;-84;168
21825;33;1999;-84;168
21826;1047;1999;-84;168
21827;1090;1999;-84;168
21828;6407;1999;-84;168
21829;11471;1999;-84;168
21830;4847;1999;-84;168
21831;4847;1999;-84;168
21832;96;1999;-84;168
21833;7829;1999;-84;168
21834;1080;1999;-84;168
21835;2819;1999;-84;168
21836;1251;1999;-84;168
21837;3724;1999;-84;168
21838;6387;1999;-84;168
21839;6387;1999;-84;168
21840;75;1999;-84;168
21841;1069;1999;-84;168
21842;7840;1999;-84;168
21843;1047;1999;-84;168
21844;6377;1999;-84;168
21845;1110;1999;-84;168
21846;7840;1999;-84;168
21847;12077;1999;-84;168
21848;6429;1999;-84;168
21849;4339;1999;-84;168
21850;1080;1999;-84;168
21851;1080;1999;-84;168
21852;75;1999;-84;168
21853;85;1999;-84;168
21854;107;1999;-84;168
21855;4319;1999;-84;168
21856;4329;1999;-84;168
21857;6367;1999;-84;168
21858;6367;1999;-84;168
21859;6367;1999;-84;168
21860;4329;1999;-84;168
21861;4349;1999;-84;168
21862;4349;1999;-84;168
21863;4319;1999;-84;168
21864;10775;1999;-84;168
